       Date   Ip  Remote ASN  Flows 
  07/28/2022  18    2828    1
  07/28/2022  18    3561    2
  07/28/2022  18    3701    3
  07/28/2022  18    4266    2
  07/28/2022  18    5662    5
  07/28/2022  18    6140    2
  07/28/2022  18    7132    1
  07/28/2022  18    8001    2
  07/28/2022  18    8070    4
  07/28/2022  18    8075    6
  07/28/2022  18    10913  2
  07/28/2022  18    12222  2
  07/28/2022  18    12322  2
  07/28/2022  18    12552  2
  07/28/2022  18    13890  2
  07/28/2022  18    15083  1
  07/28/2022  18    15169  119
  07/28/2022  18    17374  3
  07/28/2022  18    22205  2
  07/28/2022  18    22822  4
  07/28/2022  18    22982  2
  07/28/2022  18    27357  2
  07/28/2022  18    33554  2
  07/28/2022  19    47        6
  07/28/2022  19    102      72
  07/28/2022  19    209      3
  07/28/2022  19    1239    9
  07/28/2022  19    2152    138
  07/28/2022  19    2828    4
  07/28/2022  19    2914    12
  07/28/2022  19    3340    2
  07/28/2022  19    3356    177
  07/28/2022  19    3549    13
  07/28/2022  19    3561    28
  07/28/2022  19    4265    7
  07/28/2022  19    4355    3
  07/28/2022  19    5061    5
  07/28/2022  19    5539    6
  07/28/2022  19    5779    56
  07/28/2022  19    6432    26
  07/28/2022  19    7091    25
  07/28/2022  19    7132    19
  07/28/2022  19    7342    6
  07/28/2022  19    7349    48
  07/28/2022  19    8070    4
  07/28/2022  19    8075    40
  07/28/2022  19    10532  4
  07/28/2022  19    10763  1
  07/28/2022  19    10794  10
  07/28/2022  19    10913  21
  07/28/2022  19    10933  3
  07/28/2022  19    11023  13
  07/28/2022  19    11305  2
  07/28/2022  19    11486  8
  07/28/2022  19    11634  1
  07/28/2022  19    11743  2
  07/28/2022  19    11922  2
  07/28/2022  19    11944  13
  07/28/2022  19    12168  182
  07/28/2022  19    12179  1
  07/28/2022  19    12188  3
  07/28/2022  19    12222  57
  07/28/2022  19    12312  1
  07/28/2022  19    14494  13
  07/28/2022  19    14719  3
  07/28/2022  19    14780  165
  07/28/2022  19    15169  124
  07/28/2022  19    15334  7
  07/28/2022  19    15598  5
  07/28/2022  19    16509  5
  07/28/2022  19    17225  12
  07/28/2022  19    18754  2
  07/28/2022  19    19296  21
  07/28/2022  19    20401  2
  07/28/2022  19    21844  2
  07/28/2022  19    26101  36
  07/28/2022  19    26201  5
  07/28/2022  19    30099  1
  07/28/2022  19    30475  10
  07/28/2022  19    31815  90
  07/28/2022  19    32244  1
  07/28/2022  19    33694  3
  07/28/2022  19    36088  80
  07/28/2022  19    36839  29
  07/28/2022  19    36856  2
  07/29/2022  10    702      7
  07/29/2022  10    1680    1
  07/29/2022  10    2828    1
  07/29/2022  10    3215    4
  07/29/2022  10    3561    13
  07/29/2022  10    3671    13
  07/29/2022  10    4837    3
  07/29/2022  10    5713    1
  07/29/2022  10    6568    7
  07/29/2022  10    7015    1
  07/29/2022  10    7132    5
  07/29/2022  10    7491    2
  07/29/2022  10    7776    1
  07/29/2022  10    8764    1
  07/29/2022  10    9318    1
  07/29/2022  10    9457    1
  07/29/2022  10    9814    2
  07/29/2022  10    9908    1
  07/29/2022  10    10738  1
  07/29/2022  10    11427  1
  07/29/2022  10    12322  1
  07/29/2022  10    12769  1
  07/29/2022  10    13462  26
  07/29/2022  10    13867  1
  07/29/2022  10    14779  6
  07/29/2022  10    15169  1
  07/29/2022  10    15512  2
  07/29/2022  10    19262  1
  07/29/2022  10    20258  1
  07/29/2022  10    24093  1
  07/29/2022  10    25074  1
  07/29/2022  10    28573  7
  07/29/2022  10    29255  1
  07/29/2022  10    30380  4
  07/29/2022  10    31976  11
  07/29/2022  10    35908  1
  07/29/2022  11    553      2
  07/29/2022  11    702      2
  07/29/2022  11    3112    5
  07/29/2022  11    3215    1
  07/29/2022  11    3265    1320
  07/29/2022  11    3269    5
  07/29/2022  11    3388    2
  07/29/2022  11    3561    11
  07/29/2022  11    4134    1
  07/29/2022  11    4266    13
  07/29/2022  11    4618    6
  07/29/2022  11    4812    1
  07/29/2022  11    4837    17
  07/29/2022  11    5390    2
  07/29/2022  11    5462    2
  07/29/2022  11    6395    3
  07/29/2022  11    6461    1
  07/29/2022  11    6724    1
  07/29/2022  11    7132    2
  07/29/2022  11    7643    1
  07/29/2022  11    8001    2
  07/29/2022  11    8075    4
  07/29/2022  11    8764    1
  07/29/2022  11    9121    1
  07/29/2022  11    9318    3
  07/29/2022  11    9534    2
  07/29/2022  11    9929    1
  07/29/2022  11    9931    1
  07/29/2022  11    12302  3
  07/29/2022  11    12769  1
  07/29/2022  11    13041  2
  07/29/2022  11    14778  1
  07/29/2022  11    15169  2
  07/29/2022  11    15512  1
  07/29/2022  11    16735  2
  07/29/2022  11    17813  1
  07/29/2022  11    17858  7
  07/29/2022  11    20468  1
  07/29/2022  11    22291  1
  07/29/2022  11    23724  2
  07/29/2022  11    24138  1
  07/29/2022  11    27257  4
  07/29/2022  11    27364  2
  07/29/2022  11    30380  3
  07/29/2022  12    81        4
  07/29/2022  12    209      2
  07/29/2022  12    1312    215
  07/29/2022  12    2152    3
  07/29/2022  12    3450    1
  07/29/2022  12    3561    12
  07/29/2022  12    3701    1
  07/29/2022  12    4323    8
  07/29/2022  12    5650    2
  07/29/2022  12    6366    4
  07/29/2022  12    6461    1
  07/29/2022  12    6478    49
  07/29/2022  12    6568    2
  07/29/2022  12    7132    3
  07/29/2022  12    7377    198
  07/29/2022  12    9929    1
  07/29/2022  12    12769  1
  07/29/2022  12    19181  1
  07/29/2022  12    21840  1
  07/29/2022  12    27596  3
  07/29/2022  12    30099  4
  07/29/2022  12    33260  4
  07/29/2022  12    33650  194
  07/29/2022  12    36828  3
  07/29/2022  13    553      2
  07/29/2022  13    702      6
  07/29/2022  13    2152    1
  07/29/2022  13    3112    1
  07/29/2022  13    3215    5
  07/29/2022  13    3269    6
  07/29/2022  13    3388    2
  07/29/2022  13    4812    1
  07/29/2022  13    6327    1
  07/29/2022  13    6568    1
  07/29/2022  13    12769  2
  07/29/2022  13    13041  2
  07/29/2022  13    15512  1
  07/29/2022  13    17443  2
  07/29/2022  13    27257  1
  07/29/2022  13    27364  2
  07/29/2022  13    30380  3
  07/29/2022  14    702      2
  07/29/2022  14    3215    1
  07/29/2022  14    6568    3
  07/29/2022  14    7132    15
  07/29/2022  14    8764    2
  07/29/2022  14    9929    1
  07/29/2022  14    12769  1
  07/29/2022  14    14778  2
  07/29/2022  14    14780  11
  07/29/2022  14    15512  2
  07/29/2022  14    26496  4
  07/29/2022  14    27257  3
  07/29/2022  14    30380  1
  07/29/2022  14    31976  84
  07/29/2022  14    35315  6
  07/29/2022  15    553      4
  07/29/2022  15    702      4
  07/29/2022  15    2152    3
  07/29/2022  15    3112    3
  07/29/2022  15    3215    1
  07/29/2022  15    3269    4
  07/29/2022  15    3356    3
  07/29/2022  15    3388    4
  07/29/2022  15    3561    1
  07/29/2022  15    4812    2
  07/29/2022  15    6568    1
  07/29/2022  15    8070    4
  07/29/2022  15    8075    6
  07/29/2022  15    12769  2
  07/29/2022  15    13041  2
  07/29/2022  15    13867  2
  07/29/2022  15    15512  2
  07/29/2022  15    27257  1
  07/29/2022  15    27364  2
  07/29/2022  15    30058  1
  07/29/2022  15    30380  4
  07/29/2022  16    553      2
  07/29/2022  16    702      6
  07/29/2022  16    3112    2
  07/29/2022  16    3215    2
  07/29/2022  16    3269    6
  07/29/2022  16    3388    4
  07/29/2022  16    4812    1
  07/29/2022  16    4837    1
  07/29/2022  16    5390    5
  07/29/2022  16    6568    2
  07/29/2022  16    7132    1
  07/29/2022  16    8764    3
  07/29/2022  16    9929    86
  07/29/2022  16    12769  2
  07/29/2022  16    13041  4
  07/29/2022  16    15512  1
  07/29/2022  16    27257  2
  07/29/2022  16    27364  2
  07/29/2022  16    30380  4
  07/29/2022  17    109      9
  07/29/2022  17    2152    1
  07/29/2022  17    3112    6
  07/29/2022  17    3356    1
  07/29/2022  17    3561    1
  07/29/2022  17    8070    1
  07/29/2022  17    8075    4
  07/29/2022  17    8246    2
  07/29/2022  17    18924  48
  07/29/2022  17    30380  2
  07/29/2022  18    109      9
  07/29/2022  18    3112    1
  07/29/2022  18    3701    3
  07/29/2022  18    7132    2
  07/29/2022  18    8070    2
  07/29/2022  18    8075    2
  07/29/2022  18    8246    1
  07/29/2022  18    15169  105
  07/29/2022  18    18267  124
  07/29/2022  18    30380  1
  07/29/2022  19    70        2
  07/29/2022  19    174      4
  07/29/2022  19    209      53
  07/29/2022  19    237      2
  07/29/2022  19    559      12
  07/29/2022  19    1668    34
  07/29/2022  19    1767    1
  07/29/2022  19    2152    211
  07/29/2022  19    2914    5
  07/29/2022  19    3356    33
  07/29/2022  19    3561    3
  07/29/2022  19    4182    34
  07/29/2022  19    4265    4
  07/29/2022  19    5048    58
  07/29/2022  19    5779    148
  07/29/2022  19    6432    41
  07/29/2022  19    6939    3
  07/29/2022  19    7091    1
  07/29/2022  19    7132    6
  07/29/2022  19    7349    15
  07/29/2022  19    8001    9
  07/29/2022  19    8070    5
  07/29/2022  19    8176    54
  07/29/2022  19    11486  4
  07/29/2022  19    12111  20
  07/29/2022  19    12168  96
  07/29/2022  19    12179  11
  07/29/2022  19    12182  6
  07/29/2022  19    12222  11
  07/29/2022  19    13513  1
  07/29/2022  19    13649  5
  07/29/2022  19    14361  21
  07/29/2022  19    14780  263
  07/29/2022  19    15169  63
  07/29/2022  19    16509  6
  07/29/2022  19    17233  2
  07/29/2022  19    21910  1
  07/29/2022  19    25737  2
  07/29/2022  19    26101  65
  07/29/2022  19    30475  2
  07/29/2022  19    33419  1
  07/29/2022  19    34013  5
  07/29/2022  19    35845  1
  07/29/2022  19    36088  167
  07/29/2022  19    36839  1
  07/29/2022  19    36856  2
  07/30/2022  10    209      2
  07/30/2022  10    2614    1
  07/30/2022  10    3561    5
  07/30/2022  10    3671    5
  07/30/2022  10    4134    9
  07/30/2022  10    4355    1
  07/30/2022  10    5462    1
  07/30/2022  10    5778    1
  07/30/2022  10    6140    1
  07/30/2022  10    6332    1
  07/30/2022  10    6453    1
  07/30/2022  10    6478    1
  07/30/2022  10    6503    1
  07/30/2022  10    6983    1
  07/30/2022  10    7132    3
  07/30/2022  10    8151    1
  07/30/2022  10    8166    1
  07/30/2022  10    9121    1
  07/30/2022  10    9318    1
  07/30/2022  10    9498    1
  07/30/2022  10    9800    1
  07/30/2022  10    10292  1
  07/30/2022  10    11426  1
  07/30/2022  10    13462  19
  07/30/2022  10    14492  1
  07/30/2022  10    16509  1
  07/30/2022  10    16755  1
  07/30/2022  10    17465  2
  07/30/2022  10    18313  1
  07/30/2022  10    19262  1
  07/30/2022  10    20115  2
  07/30/2022  10    22773  1
  07/30/2022  10    30315  1
  07/30/2022  10    31976  1
  07/30/2022  10    33657  1
  07/30/2022  11    52        6
  07/30/2022  11    209      1
  07/30/2022  11    1239    2
  07/30/2022  11    1299    2
  07/30/2022  11    2614    1
  07/30/2022  11    3265    1458
  07/30/2022  11    3320    30
  07/30/2022  11    3561    28
  07/30/2022  11    4134    20
  07/30/2022  11    4266    5
  07/30/2022  11    4323    1
  07/30/2022  11    4613    4
  07/30/2022  11    4812    1
  07/30/2022  11    4837    2
  07/30/2022  11    6140    1
  07/30/2022  11    6453    1
  07/30/2022  11    7132    3
  07/30/2022  11    7491    1
  07/30/2022  11    8001    2
  07/30/2022  11    8166    23
  07/30/2022  11    9318    2
  07/30/2022  11    9534    1
  07/30/2022  11    9800    1
  07/30/2022  11    10316  1
  07/30/2022  11    12302  68
  07/30/2022  11    13184  10
  07/30/2022  11    14492  1
  07/30/2022  11    14778  8
  07/30/2022  11    15227  362
  07/30/2022  11    15471  2
  07/30/2022  11    16735  1
  07/30/2022  11    17465  2
  07/30/2022  11    17633  1
  07/30/2022  11    17813  2
  07/30/2022  11    18302  2
  07/30/2022  11    22773  1
  07/30/2022  11    24376  2
  07/30/2022  11    27257  13
  07/30/2022  11    27738  1
  07/30/2022  11    30315  3
  07/30/2022  11    30380  31
  07/30/2022  11    34320  1
  07/30/2022  12    174      1
  07/30/2022  12    1312    140
  07/30/2022  12    2614    1
  07/30/2022  12    3450    1
  07/30/2022  12    3561    11
  07/30/2022  12    4134    1
  07/30/2022  12    4323    4
  07/30/2022  12    6140    1
  07/30/2022  12    6478    1
  07/30/2022  12    7132    3
  07/30/2022  12    7377    132
  07/30/2022  12    8001    1
  07/30/2022  12    11426  4
  07/30/2022  12    14492  1
  07/30/2022  12    15227  117
  07/30/2022  12    16572  15
  07/30/2022  12    17465  2
  07/30/2022  12    19318  1
  07/30/2022  12    29863  4
  07/30/2022  12    30099  4
  07/30/2022  12    32102  4
  07/30/2022  12    33260  4
  07/30/2022  12    33650  169
  07/30/2022  13    2614    1
  07/30/2022  13    4134    34
  07/30/2022  13    4812    1
  07/30/2022  13    4837    20
  07/30/2022  13    5390    2
  07/30/2022  13    6140    1
  07/30/2022  13    6453    2
  07/30/2022  13    8166    2
  07/30/2022  13    8972    1
  07/30/2022  13    9318    1
  07/30/2022  13    14492  1
  07/30/2022  13    15471  1
  07/30/2022  13    17465  1
  07/30/2022  13    18302  1
  07/30/2022  13    30315  2
  07/30/2022  14    2614    1
  07/30/2022  14    4134    3
  07/30/2022  14    4323    1
  07/30/2022  14    4837    1
  07/30/2022  14    6140    1
  07/30/2022  14    6428    1
  07/30/2022  14    6453    1
  07/30/2022  14    8166    23
  07/30/2022  14    14492  1
  07/30/2022  14    15227  362
  07/30/2022  14    17465  2
  07/30/2022  14    29895  52
  07/30/2022  14    30315  20
  07/30/2022  14    30380  29
  07/30/2022  14    31976  84
  07/30/2022  15    2152    2
  07/30/2022  15    2614    1
  07/30/2022  15    4134    22
  07/30/2022  15    4837    18
  07/30/2022  15    6140    1
  07/30/2022  15    6453    2
  07/30/2022  15    7132    3
  07/30/2022  15    8070    6
  07/30/2022  15    8075    3
  07/30/2022  15    8166    1
  07/30/2022  15    9318    2
  07/30/2022  15    13867  2
  07/30/2022  15    14492  2
  07/30/2022  15    15471  2
  07/30/2022  15    17465  1
  07/30/2022  15    18302  1
  07/30/2022  15    30315  2
  07/30/2022  16    2614    1
  07/30/2022  16    4134    31
  07/30/2022  16    4812    1
  07/30/2022  16    4837    27
  07/30/2022  16    5390    2
  07/30/2022  16    6453    1
  07/30/2022  16    8166    1
  07/30/2022  16    9318    1
  07/30/2022  16    14492  2
  07/30/2022  16    15227  1
  07/30/2022  16    15471  2
  07/30/2022  16    17465  1
  07/30/2022  16    18302  2
  07/30/2022  16    30315  1
  07/30/2022  17    109      6
  07/30/2022  17    2152    1
  07/30/2022  17    3701    1
  07/30/2022  17    7132    1
  07/30/2022  17    8070    2
  07/30/2022  17    8075    2
  07/30/2022  17    9156    1
  07/30/2022  17    15169  7
  07/30/2022  17    18924  48
  07/30/2022  17    19306  40
  07/30/2022  17    21844  3
  07/30/2022  17    26347  4
  07/30/2022  17    36856  2
  07/30/2022  18    109      6
  07/30/2022  18    2614    169
  07/30/2022  18    3701    3
  07/30/2022  18    7132    1
  07/30/2022  18    8075    2
  07/30/2022  18    8708    294
  07/30/2022  18    15169  105
  07/30/2022  19    3356    2
  07/30/2022  19    3561    2
  07/30/2022  19    8070    4
  07/30/2022  19    8075    1
  07/31/2022  10    2828    1
  07/31/2022  10    3215    1
  07/31/2022  10    3249    1
  07/31/2022  10    3269    3
  07/31/2022  10    3462    1
  07/31/2022  10    3561    34
  07/31/2022  10    3595    13
  07/31/2022  10    3671    10
  07/31/2022  10    4134    11
  07/31/2022  10    5713    1
  07/31/2022  10    6432    1
  07/31/2022  10    6461    1
  07/31/2022  10    6478    2
  07/31/2022  10    6724    1
  07/31/2022  10    6939    1
  07/31/2022  10    6993    2
  07/31/2022  10    7015    1
  07/31/2022  10    7132    1
  07/31/2022  10    8151    3
  07/31/2022  10    8560    2
  07/31/2022  10    8615    1
  07/31/2022  10    9318    2
  07/31/2022  10    9498    1
  07/31/2022  10    9929    2
  07/31/2022  10    10311  1
  07/31/2022  10    11486  1
  07/31/2022  10    13462  30
  07/31/2022  10    13768  1
  07/31/2022  10    13867  1
  07/31/2022  10    14501  1
  07/31/2022  10    14780  2
  07/31/2022  10    19082  1
  07/31/2022  10    19115  2
  07/31/2022  10    19262  1
  07/31/2022  10    19296  1
  07/31/2022  10    19916  1
  07/31/2022  10    22927  1
  07/31/2022  10    25766  1
  07/31/2022  10    25847  1
  07/31/2022  10    26085  1
  07/31/2022  10    26101  1
  07/31/2022  10    33650  1
  07/31/2022  11    47        1
  07/31/2022  11    174      3
  07/31/2022  11    680      1
  07/31/2022  11    2379    1
  07/31/2022  11    3112    1
  07/31/2022  11    3265    1557
  07/31/2022  11    3561    9
  07/31/2022  11    3595    8
  07/31/2022  11    4134    37
  07/31/2022  11    4323    1
  07/31/2022  11    4739    1
  07/31/2022  11    4812    2
  07/31/2022  11    4837    2
  07/31/2022  11    5617    2
  07/31/2022  11    6471    1
  07/31/2022  11    6830    3
  07/31/2022  11    7132    3
